questions,law_title,document
Giấy phép lái xe hạng nào dành cho người điều khiển mô tô ba bánh cho người khuyết tật?,Luật Giao Thông Đường Bộ,2101c091
Những hạng giấy phép lái xe có thời hạn nào cho phép lái xe ô tô chở người đến 9 chỗ ngồi?,Luật Giao Thông Đường Bộ,2101c091
Giấy phép lái xe có giá trị sử dụng ở đâu theo luật giao thông đường bộ?,Luật Giao Thông Đường Bộ,2101c091
Người lái xe phải đủ tuổi tối thiểu nào để lái xe gắn máy dưới 50 cm3?,Luật Giao Thông Đường Bộ,913967dc
Có độ tuổi nào quy định cho người lái xe ô tô chở người trên 30 chỗ ngồi không?,Luật Giao Thông Đường Bộ,913967dc
Người lái xe ô tô tải có trọng tải từ 3.500 kg cần đủ bao nhiêu tuổi?,Luật Giao Thông Đường Bộ,913967dc
Tiêu chuẩn sức khỏe của người lái xe được quy định bởi cơ quan nào?,Luật Giao Thông Đường Bộ,913967dc
Tuổi tối đa của người lái xe nữ chở người trên 30 chỗ ngồi là bao nhiêu?,Luật Giao Thông Đường Bộ,913967dc
Cơ sở đào tạo lái xe cần điều kiện gì để hoạt động?,Luật Giao Thông Đường Bộ,abdcc8ba
"Ai là người được cấp giấy phép lái xe hạng B1, B2, C, D, E?",Luật Giao Thông Đường Bộ,abdcc8ba
Nâng hạng giấy phép lái xe từ hạng nào lên hạng nào được đào tạo?,Luật Giao Thông Đường Bộ,abdcc8ba
Điều kiện gì để sát hạch cấp giấy phép lái xe ô tô?,Luật Giao Thông Đường Bộ,abdcc8ba
Ai chịu trách nhiệm về kết quả sát hạch lái xe?,Luật Giao Thông Đường Bộ,abdcc8ba
Người điều khiển xe máy chuyên dùng tham gia giao thông cần đáp ứng điều kiện gì về độ tuổi và sức khỏe?,Luật Giao Thông Đường Bộ,0b29b90b
Chứng chỉ nào là bắt buộc đối với người điều khiển xe máy chuyên dùng?,Luật Giao Thông Đường Bộ,0b29b90b
Có những giấy tờ nào cần mang theo khi điều khiển xe máy chuyên dùng?,Luật Giao Thông Đường Bộ,0b29b90b
Ai là cơ sở cấp chứng chỉ điều khiển xe máy chuyên dùng?,Luật Giao Thông Đường Bộ,0b29b90b
Giấy chứng nhận nào liên quan đến an toàn kỹ thuật cần phải có khi tham gia giao thông bằng xe máy chuyên dùng?,Luật Giao Thông Đường Bộ,0b29b90b
Hoạt động vận tải đường bộ có bao nhiêu loại hình?,Luật Giao Thông Đường Bộ,f0cedf28
Kinh doanh vận tải đường bộ có phải là ngành nghề kinh doanh có điều kiện không?,Luật Giao Thông Đường Bộ,f0cedf28
Các loại hình kinh doanh vận tải đường bộ bao gồm những gì?,Luật Giao Thông Đường Bộ,f0cedf28
Hoạt động vận tải đường bộ cần phải tuân thủ quy hoạch nào?,Luật Giao Thông Đường Bộ,f0cedf28
Mạng lưới tuyến vận tải có ảnh hưởng đến hoạt động vận tải đường bộ không?,Luật Giao Thông Đường Bộ,f0cedf28
Thời gian tối đa mà người lái xe ô tô có thể làm việc trong một ngày là bao nhiêu giờ?,Luật Giao Thông Đường Bộ,fadb787e
Người lái xe ô tô có được phép lái xe liên tục trong bao lâu không?,Luật Giao Thông Đường Bộ,fadb787e
Ai chịu trách nhiệm về thời gian làm việc của người lái xe ô tô?,Luật Giao Thông Đường Bộ,fadb787e
Có quy định nào về việc nghỉ giữa các lần lái xe ô tô không?,Luật Giao Thông Đường Bộ,fadb787e
Thời gian làm việc của người lái xe ô tô có cần tuân theo quy định nào không?,Luật Giao Thông Đường Bộ,fadb787e
Kinh doanh vận tải hành khách bằng xe ô tô bao gồm những hình thức nào?,Luật Giao Thông Đường Bộ,e3ef6bec
Có mấy loại hình thức kinh doanh vận tải hàng hóa bằng xe ô tô?,Luật Giao Thông Đường Bộ,e3ef6bec
Ai là cơ quan quy định về kinh doanh vận tải bằng xe ô tô?,Luật Giao Thông Đường Bộ,e3ef6bec
Kinh doanh vận tải hành khách theo hợp đồng có điểm gì đặc biệt?,Luật Giao Thông Đường Bộ,e3ef6bec
Kinh doanh vận tải hàng hóa có những loại nào không theo tiêu chuẩn thông thường?,Luật Giao Thông Đường Bộ,e3ef6bec
Doanh nghiệp cần điều kiện gì để kinh doanh vận tải bằng xe ô tô?,Luật Giao Thông Đường Bộ,8d42fb34
Có những loại hình vận tải nào được phép kinh doanh chỉ bởi doanh nghiệp và hợp tác xã?,Luật Giao Thông Đường Bộ,8d42fb34
Những yêu cầu nào về phương tiện vận tải phải tuân thủ theo Luật Giao Thông Đường Bộ?,Luật Giao Thông Đường Bộ,8d42fb34
Người điều hành hoạt động vận tải cần có trình độ gì theo quy định?,Luật Giao Thông Đường Bộ,8d42fb34
Làm thế nào để doanh nghiệp có thể đăng ký tiêu chuẩn chất lượng dịch vụ vận tải hành khách?,Luật Giao Thông Đường Bộ,8d42fb34
Các quy định chính khi vận tải hành khách bằng xe ô tô là gì?,Luật Giao Thông Đường Bộ,55ac7fd3
Người lái xe khách không được làm gì theo luật giao thông?,Luật Giao Thông Đường Bộ,55ac7fd3
Chở hàng gì là không được phép khi vận chuyển hành khách?,Luật Giao Thông Đường Bộ,55ac7fd3
Có những yêu cầu nào về sức khỏe của hành khách khi đi xe ô tô?,Luật Giao Thông Đường Bộ,55ac7fd3
Ai quy định về tổ chức và quản lý hoạt động vận tải hành khách bằng xe ô tô?,Luật Giao Thông Đường Bộ,55ac7fd3
Người kinh doanh vận tải hành khách có những quyền gì?,Luật Giao Thông Đường Bộ,fc2fbd8d
Có những nghĩa vụ nào mà người kinh doanh vận tải hành khách cần thực hiện?,Luật Giao Thông Đường Bộ,fc2fbd8d
Người vận tải có thể từ chối vận chuyển trong những trường hợp nào?,Luật Giao Thông Đường Bộ,fc2fbd8d
Bảo hiểm cho hành khách được quy định như thế nào trong Luật Giao Thông Đường Bộ?,Luật Giao Thông Đường Bộ,fc2fbd8d
"Ai là người quy định về vé và chứng từ thu cước, phí vận tải hành khách?",Luật Giao Thông Đường Bộ,fc2fbd8d
Người lái xe cần thực hiện những kiểm tra nào trước khi khởi hành?,Luật Giao Thông Đường Bộ,9004be5b
Làm thế nào để người lái xe thể hiện thái độ với hành khách?,Luật Giao Thông Đường Bộ,9004be5b
Người lái xe có trách nhiệm gì về việc bảo đảm an toàn cho hành lý trên xe?,Luật Giao Thông Đường Bộ,9004be5b
Các biện pháp nào để bảo vệ tính mạng và tài sản của hành khách?,Luật Giao Thông Đường Bộ,9004be5b
Người lái xe cần làm gì liên quan đến cửa xe khi xe đang chạy?,Luật Giao Thông Đường Bộ,9004be5b
Hành khách có quyền gì khi đi xe khách theo Luật Giao Thông Đường Bộ?,Luật Giao Thông Đường Bộ,fa8d6109
Có những nghĩa vụ gì mà hành khách cần thực hiện khi sử dụng dịch vụ vận tải?,Luật Giao Thông Đường Bộ,fa8d6109
Hành khách có được miễn cước hành lý không và điều kiện như thế nào?,Luật Giao Thông Đường Bộ,fa8d6109
"Nếu hành khách không muốn đi chuyến đã mua vé, họ có quyền yêu cầu hoàn tiền không?",Luật Giao Thông Đường Bộ,fa8d6109
Hành khách có những hạn chế nào về hành lý khi đi xe theo quy định của pháp luật?,Luật Giao Thông Đường Bộ,fa8d6109
Việc xếp đặt và chằng buộc hàng hóa trên xe ô tô có những yêu cầu gì?,Luật Giao Thông Đường Bộ,af743418
Có những hành vi nào bị cấm khi vận chuyển hàng hóa bằng xe ô tô?,Luật Giao Thông Đường Bộ,af743418
Không được chở hàng vượt quá trọng tải thiết kế là điều gì?,Luật Giao Thông Đường Bộ,af743418
Điều nào cho phép chở người trong thùng xe ô tô?,Luật Giao Thông Đường Bộ,af743418
Ai có quyền quy định về quản lý hoạt động vận tải hàng hóa bằng xe ô tô?,Luật Giao Thông Đường Bộ,af743418
Người kinh doanh vận tải hàng hóa có quyền gì khi nhận hàng?,Luật Giao Thông Đường Bộ,e2799572
Người thuê vận tải có nghĩa vụ gì đối với người kinh doanh?,Luật Giao Thông Đường Bộ,e2799572
Người kinh doanh vận tải có thể từ chối vận chuyển trong trường hợp nào?,Luật Giao Thông Đường Bộ,e2799572
"Nếu hàng hóa bị mất mát trong quá trình vận tải, ai sẽ bồi thường?",Luật Giao Thông Đường Bộ,e2799572
Chính phủ quy định điều gì liên quan đến trách nhiệm của người kinh doanh vận tải hàng hóa?,Luật Giao Thông Đường Bộ,e2799572
Người thuê vận tải hàng hóa có quyền gì khi phương tiện không đúng thỏa thuận?,Luật Giao Thông Đường Bộ,48952592
Người thuê có thể yêu cầu người kinh doanh vận tải làm gì nếu hàng không được giao đúng hạn?,Luật Giao Thông Đường Bộ,48952592
Luật có quy định gì về nghĩa vụ chuẩn bị giấy tờ của người thuê vận tải?,Luật Giao Thông Đường Bộ,48952592
Người thuê vận tải cần thanh toán những gì cho người kinh doanh vận tải?,Luật Giao Thông Đường Bộ,48952592
Có cần cử người áp tải hàng hóa trong mọi trường hợp không?,Luật Giao Thông Đường Bộ,48952592
Người nhận hàng có những quyền gì theo luật Giao Thông Đường Bộ?,Luật Giao Thông Đường Bộ,9d411030
Nghĩa vụ của người nhận hàng là gì?,Luật Giao Thông Đường Bộ,9d411030
Người nhận hàng có thể yêu cầu bồi thường thiệt hại trong trường hợp nào?,Luật Giao Thông Đường Bộ,9d411030
Có yêu cầu nào về thời gian và địa điểm nhận hàng không?,Luật Giao Thông Đường Bộ,9d411030
Người nhận hàng có quyền kiểm tra hàng hóa nhận được không?,Luật Giao Thông Đường Bộ,9d411030
"Hàng siêu trường, siêu trọng được định nghĩa như thế nào theo Luật Giao Thông Đường Bộ?",Luật Giao Thông Đường Bộ,0c86961c
"Cần có giấy tờ gì để vận chuyển hàng siêu trường, siêu trọng?",Luật Giao Thông Đường Bộ,0c86961c
"Có yêu cầu nào về tốc độ cho xe vận chuyển hàng siêu trường, siêu trọng không?",Luật Giao Thông Đường Bộ,0c86961c
"Ai là người có thẩm quyền quy định về vận chuyển hàng siêu trường, siêu trọng?",Luật Giao Thông Đường Bộ,0c86961c
"Trong trường hợp nào cần phải có người chỉ dẫn giao thông khi vận chuyển hàng siêu trường, siêu trọng?",Luật Giao Thông Đường Bộ,0c86961c
Ai là người chịu trách nhiệm chăm sóc động vật sống trong quá trình vận tải?,Luật Giao Thông Đường Bộ,e287b488
Người thuê vận tải có nghĩa vụ gì trong việc xếp và dỡ động vật sống?,Luật Giao Thông Đường Bộ,e287b488
Có cần bố trí người áp tải khi vận chuyển tất cả các loại động vật sống không?,Luật Giao Thông Đường Bộ,e287b488
Những quy định nào cần tuân thủ khi vận chuyển động vật sống trên đường?,Luật Giao Thông Đường Bộ,e287b488
"Người thuê vận tải có phải trả thêm phí nếu không thực hiện được việc xếp, dỡ không?",Luật Giao Thông Đường Bộ,e287b488
Xe vận chuyển hàng nguy hiểm cần có giấy phép từ cơ quan nào?,Luật Giao Thông Đường Bộ,72c51f26
"Có những quy định nào về việc dừng, đỗ xe vận chuyển hàng nguy hiểm?",Luật Giao Thông Đường Bộ,72c51f26
Ai là cơ quan có thẩm quyền cấp giấy phép vận chuyển hàng nguy hiểm?,Luật Giao Thông Đường Bộ,72c51f26
Danh mục hàng nguy hiểm được quy định bởi ai?,Luật Giao Thông Đường Bộ,72c51f26
Có quy định gì về vận chuyển hàng nguy hiểm không phải là hàng hóa thông thường?,Luật Giao Thông Đường Bộ,72c51f26
Xe buýt có những quy định gì khi hoạt động trong đô thị?,Luật Giao Thông Đường Bộ,ff71c198
"Lái xe taxi cần tuân thủ điều gì khi đón, trả hành khách?",Luật Giao Thông Đường Bộ,ff71c198
Xe chở hàng phải tuân theo những quy định nào về tuyến và thời gian hoạt động?,Luật Giao Thông Đường Bộ,ff71c198
Xe vệ sinh môi trường có yêu cầu gì về việc che phủ hàng hóa?,Luật Giao Thông Đường Bộ,ff71c198
Ai là người quy định cụ thể về hoạt động vận tải đường bộ trong đô thị?,Luật Giao Thông Đường Bộ,ff71c198
Luật nào quy định về việc vận chuyển hành khách và hàng hóa bằng xe thô sơ và xe gắn máy?,Luật Giao Thông Đường Bộ,be4402b2
Có quy định nào về an toàn giao thông khi sử dụng xe mô tô hai bánh và ba bánh không?,Luật Giao Thông Đường Bộ,be4402b2
Ai là người quy định chi tiết về việc vận chuyển bằng các loại xe tương tự?,Luật Giao Thông Đường Bộ,be4402b2
